,rs,xgb_acc_unoptimized,xgb_f1_unoptimized,xgb_acc_optimized,xgb_f1_optimized
0,0,0.463768115942029,0.31683168316831684,0.463768115942029,0.31683168316831684
1,10,0.7681159420289855,0.43442622950819665,0.4927536231884058,0.3300970873786408
2,20,0.0,0.0,0.0,0.0
3,30,0.0,0.0,0.0,0.0
4,40,0.028985507246376812,0.028169014084507043,0.3333333333333333,0.25
