,rs,xgb_acc_unoptimized,xgb_f1_unoptimized,xgb_acc_optimized,xgb_f1_optimized
0,0,0.8260869565217391,0.6491525423728814,0.7971014492753623,0.5906779661016949
1,10,0.7101449275362319,0.4956140350877193,0.7391304347826086,0.5460526315789473
2,20,0.7101449275362319,0.4592476489028213,0.7681159420289855,0.567398119122257
3,30,0.7971014492753623,0.5527777777777778,0.8115942028985508,0.6032728881026095
4,40,0.7681159420289855,0.6415584415584416,0.7971014492753623,0.6863636363636363
