,rs,xgb_acc_unoptimized,xgb_f1_unoptimized,xgb_acc_optimized,xgb_f1_optimized
0,0,0.855072463768116,0.5436507936507936,0.855072463768116,0.5436507936507936
1,10,0.7246376811594203,0.4201680672268907,0.8695652173913043,0.46511627906976744
2,20,0.8260869565217391,0.6491525423728814,0.8260869565217391,0.6491525423728814
3,30,0.855072463768116,0.646516393442623,0.855072463768116,0.646516393442623
4,40,0.8260869565217391,0.5758196721311476,0.8405797101449275,0.5886178861788618
