,rs,xgb_acc_unoptimized,xgb_f1_unoptimized,xgb_acc_optimized,xgb_f1_optimized
0,0,0.782608695652174,0.43902439024390244,0.8260869565217391,0.5230414746543779
1,10,0.855072463768116,0.5436507936507936,0.855072463768116,0.5436507936507936
2,20,0.7971014492753623,0.5051229508196722,0.855072463768116,0.46093749999999994
3,30,0.7681159420289855,0.48888888888888893,0.7681159420289855,0.48888888888888893
4,40,0.8260869565217391,0.5758196721311476,0.8260869565217391,0.5758196721311476
