,rs,xgb_acc_unoptimized,xgb_f1_unoptimized,xgb_acc_optimized,xgb_f1_optimized
0,0,0.7681159420289855,0.6877828054298643,0.6956521739130435,0.5818181818181818
1,10,0.855072463768116,0.7478070175438596,0.8260869565217391,0.6973684210526316
2,20,0.855072463768116,0.6805555555555556,0.8840579710144928,0.7444444444444445
3,30,0.8260869565217391,0.6166666666666667,0.8260869565217391,0.6166666666666667
4,40,0.8260869565217391,0.6166666666666667,0.855072463768116,0.6805555555555556
