,rs,xgb_acc_unoptimized,xgb_f1_unoptimized,xgb_acc_optimized,xgb_f1_optimized
0,0,0.6811594202898551,0.655,0.6521739130434783,0.6236363636363637
1,10,0.6811594202898551,0.6605545617173523,0.7971014492753623,0.783989266547406
2,20,0.7101449275362319,0.6663442940038684,0.6956521739130435,0.6452876376988984
3,30,0.7681159420289855,0.7330754352030948,0.7971014492753623,0.7664410058027078
4,40,0.7101449275362319,0.6739130434782609,0.7391304347826086,0.7065217391304348
