Class,Accuracy,Precision,Recall,F1
Cube,0.78125,0.7586206896551724,1.0,0.8627450980392157
Stick,0.625,0.52,1.0,0.6842105263157895
Sphere,0.84375,1.0,0.2857142857142857,0.4444444444444444
Flat,1.0,1.0,1.0,1.0
Amorphous,0.9375,1.0,0.3333333333333333,0.5
Macro-Average,0.3125,0.8557241379310344,0.7238095238095238,0.6982800137598899
Micro-Average,0.8375,0.6779661016949152,0.851063829787234,0.7547169811320755
