Class,Accuracy,Precision,Recall,F1
Cube,0.8260869565217391,0.7931034482758621,1.0,0.8846153846153846
Stick,0.6376811594202898,0.5384615384615384,0.5185185185185185,0.5283018867924528
Sphere,0.7681159420289855,0.5,0.625,0.5555555555555556
Flat,1.0,1.0,1.0,1.0
Amorphous,0.6376811594202898,0.21739130434782608,0.4166666666666667,0.2857142857142857
Macro-Average,0.2318840579710145,0.6097912582170453,0.712037037037037,0.6508374225355358
Micro-Average,0.7739130434782608,0.6,0.75,0.6666666666666666
