,rs,rf_acc_unoptimized,rf_f1_unoptimized,rf_acc_optimized,rf_f1_optimized
0,0,0.8840579710144928,0.6820276497695852,0.855072463768116,0.6025345622119815
1,10,0.855072463768116,0.5436507936507936,0.855072463768116,0.5436507936507936
2,20,0.7971014492753623,0.5051229508196722,0.8260869565217391,0.5758196721311476
3,30,0.7681159420289855,0.48888888888888893,0.7681159420289855,0.48888888888888893
4,40,0.855072463768116,0.646516393442623,0.7971014492753623,0.5051229508196722
