,rs,rf_acc_unoptimized,rf_f1_unoptimized,rf_acc_optimized,rf_f1_optimized
0,0,0.5797101449275363,0.36697247706422015,0.30434782608695654,0.23333333333333334
1,10,0.8985507246376812,0.47328244274809156,0.8695652173913043,0.46511627906976744
2,20,0.8695652173913043,0.46511627906976744,0.8115942028985508,0.448
3,30,0.6811594202898551,0.4051724137931034,0.7391304347826086,0.42499999999999993
4,40,0.9420289855072463,0.4850746268656716,0.927536231884058,0.481203007518797
