,rs,rf_acc_unoptimized,rf_f1_unoptimized,rf_acc_optimized,rf_f1_optimized
0,0,0.8260869565217391,0.7658371040723981,0.7101449275362319,0.6097285067873304
1,10,0.8260869565217391,0.6973684210526316,0.855072463768116,0.7478070175438596
2,20,0.855072463768116,0.6805555555555556,0.8840579710144928,0.7444444444444445
3,30,0.855072463768116,0.6805555555555556,0.7971014492753623,0.5527777777777778
4,40,0.8405797101449275,0.6643078283945156,0.855072463768116,0.6805555555555556
