,rs,rf_acc_unoptimized,rf_f1_unoptimized,rf_acc_optimized,rf_f1_optimized
0,0,0.8840579710144928,0.56875,0.9130434782608695,0.6765625000000001
1,10,0.8695652173913043,0.46511627906976744,0.9420289855072463,0.6515151515151515
2,20,0.855072463768116,0.46093749999999994,0.8260869565217391,0.45238095238095244
3,30,0.9130434782608695,0.601923076923077,0.9130434782608695,0.601923076923077
4,40,0.8840579710144928,0.6349206349206349,0.855072463768116,0.5436507936507936
