,rs,rf_acc_unoptimized,rf_f1_unoptimized,rf_acc_optimized,rf_f1_optimized
0,0,0.7391304347826086,0.6731578947368421,0.7391304347826086,0.6731578947368421
1,10,0.6376811594202898,0.5777233782129743,0.7101449275362319,0.6663442940038684
2,20,0.6811594202898551,0.5866013071895425,0.7101449275362319,0.6241830065359477
3,30,0.7246376811594203,0.6867383512544805,0.6521739130434783,0.5996131528046421
4,40,0.7391304347826086,0.7065217391304348,0.6811594202898551,0.6413043478260869
