,rs,rf_acc_unoptimized,rf_f1_unoptimized,rf_acc_optimized,rf_f1_optimized
0,0,0.8260869565217391,0.6491525423728814,0.7971014492753623,0.5906779661016949
1,10,0.7681159420289855,0.5964912280701754,0.7971014492753623,0.6469298245614035
2,20,0.7681159420289855,0.567398119122257,0.7681159420289855,0.567398119122257
3,30,0.855072463768116,0.46093749999999994,0.8260869565217391,0.6166666666666667
4,40,0.8405797101449275,0.7598861119898765,0.7971014492753623,0.6863636363636363
