,rs,rf_acc_unoptimized,rf_f1_unoptimized,rf_acc_optimized,rf_f1_optimized
0,0,0.6231884057971014,0.5278947368421052,0.6811594202898551,0.6005263157894737
1,10,0.7246376811594203,0.42016806722689076,0.6521739130434783,0.5117924528301887
2,20,0.6521739130434783,0.5642105263157895,0.6231884057971014,0.5278947368421052
3,30,0.7101449275362319,0.4152542372881356,0.6521739130434783,0.5316742081447964
4,40,0.7391304347826086,0.6166666666666667,0.5942028985507246,0.4037037037037037
