,rs,rf_acc_unoptimized,rf_f1_unoptimized,rf_acc_optimized,rf_f1_optimized
0,0,0.7391304347826086,0.7177272727272728,0.7971014492753623,0.7804545454545455
1,10,0.8260869565217391,0.8174603174603174,0.7971014492753623,0.787037037037037
2,20,0.7681159420289855,0.7620689655172415,0.7681159420289855,0.7620689655172415
3,30,0.7536231884057971,0.7517460317460318,0.7681159420289855,0.7668918918918919
4,40,0.7391304347826086,0.7295296167247387,0.7681159420289855,0.759581881533101
