Class,Accuracy,Precision,Recall,F1
Cube,0.7380952380952381,0.6857142857142857,1.0,0.8135593220338984
Stick,0.7619047619047619,0.6875,1.0,0.8148148148148148
Sphere,0.8809523809523809,0.7142857142857143,0.625,0.6666666666666666
Flat,0.9523809523809523,1.0,0.3333333333333333,0.5
Amorphous,0.8809523809523809,0.5714285714285714,0.6666666666666666,0.6153846153846154
Macro-Average,0.38095238095238093,0.7317857142857143,0.725,0.682085083779999
Micro-Average,0.8428571428571429,0.6829268292682927,0.8888888888888888,0.7724137931034483
