Class,Accuracy,Precision,Recall,F1
Cube,0.1875,0.09090909090909091,0.058823529411764705,0.07142857142857142
Stick,0.40625,0.0,0.0,0.0
Sphere,0.375,0.23076923076923078,1.0,0.375
Flat,0.90625,1.0,0.0,0.0
Amorphous,0.3125,0.05263157894736842,0.2,0.08333333333333333
Macro-Average,0.0,0.274861980125138,0.25176470588235295,0.10595238095238095
Micro-Average,0.4375,0.13333333333333333,0.17391304347826086,0.1509433962264151
