Class,Accuracy,Precision,Recall,F1
Cube,0.21875,0.0,0.0,0.0
Stick,0.53125,1.0,0.0,0.0
Sphere,0.1875,0.04,0.3333333333333333,0.07142857142857142
Flat,0.9375,1.0,0.0,0.0
Amorphous,0.3125,0.05555555555555555,0.16666666666666666,0.08333333333333333
Macro-Average,0.0,0.4191111111111111,0.1,0.030952380952380953
Micro-Average,0.4375,0.04,0.045454545454545456,0.0425531914893617
