Class,Accuracy,Precision,Recall,F1
Cube,0.17391304347826086,0.21052631578947367,0.08695652173913043,0.12307692307692308
Stick,0.6086956521739131,1.0,0.0,0.0
Sphere,0.18840579710144928,0.19696969696969696,0.8125,0.3170731707317073
Flat,0.9565217391304348,1.0,0.0,0.0
Amorphous,0.3188405797101449,0.14285714285714285,0.5833333333333334,0.22950819672131148
Macro-Average,0.028985507246376812,0.5100706311232627,0.29655797101449277,0.13393165810598837
Micro-Average,0.4492753623188406,0.1791044776119403,0.23076923076923078,0.20168067226890757
