Class,Accuracy,Precision,Recall,F1
Cube,0.4057971014492754,0.8,0.1702127659574468,0.2807017543859649
Stick,0.5507246376811594,0.5714285714285714,0.125,0.20512820512820512
Sphere,0.2898550724637681,0.08333333333333333,0.4444444444444444,0.14035087719298245
Flat,0.8985507246376812,0.14285714285714285,0.5,0.2222222222222222
Amorphous,0.2463768115942029,0.14754098360655737,1.0,0.2571428571428571
Macro-Average,0.0,0.349032006245121,0.4479314420803783,0.22110918321444634
Micro-Average,0.4782608695652174,0.19548872180451127,0.26262626262626265,0.22413793103448276
