Class,Accuracy,Precision,Recall,F1
Cube,0.36231884057971014,1.0,0.022222222222222223,0.043478260869565216
Stick,0.5942028985507246,0.2,0.04,0.06666666666666667
Sphere,0.6811594202898551,0.0,0.0,0.0
Flat,0.391304347826087,0.10869565217391304,0.8333333333333334,0.19230769230769232
Amorphous,0.5217391304347826,0.3,0.7058823529411765,0.42105263157894735
Macro-Average,0.014492753623188406,0.32173913043478264,0.3202875816993464,0.1447010502845743
Micro-Average,0.5101449275362319,0.18269230769230768,0.18446601941747573,0.18357487922705315
